
Initial statistics: 11 variables; iteration 0; function evaluation 0; phase 1
Function value 5.0179367e+04; maximum gradient component mag -1.6318e+04
166  0.10465 -5.59410e-01 |167  0.09519 -5.50508e-01 |168 -0.39946  4.36045e-02
169 -0.21089 -6.96767e-02 |170  0.11061 -9.82483e-02 |171  0.03749 -3.98620e+01
172  0.00532 -3.58374e+00 |173  0.11081 -6.10074e+00 |174  0.09511  9.87386e+01
175  0.07747  3.88632e-02 |176 -0.05173  4.84356e+00 |177 -0.07392 -8.07075e+01
178 -0.09566 -2.23042e-02 |179  0.02782 -7.42713e-01 |180 -0.09224  6.73406e+00
181 -0.77597 -6.22191e-03 |182 -0.16655 -3.96623e-01 |183 -0.03396  1.15133e+01
184  0.12005  4.83676e-01 |185  0.10514 -1.98699e+01 |186  0.11868 -8.85962e-02
187  0.02316 -1.88788e-02 |188 -0.01425  1.66899e-01 |
188 variables; iteration 40; function evaluation 44; phase 4
Function value 4.7822032e+04; maximum gradient component mag -2.1341e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.19814  9.34910e+00 |  2  0.14624  2.15189e+01 |  3 -0.09690  1.88437e+01
  4 -0.27911  1.05276e+00 |  5 -0.62769  2.89086e+00 |  6 -0.16320 -1.33143e+01
  7 -0.16541 -2.92155e+01 |  8  0.09272 -1.67597e+01 |  9 -0.38955 -1.59454e+00
 10 -0.56856 -6.01763e-01 | 11  0.01891 -2.13414e+02 | 12 -0.00007  5.02590e-04
 13 -0.00008  5.78424e-04 | 14 -0.00009  6.64961e-04 | 15 -0.00010  7.63437e-04
 16 -0.00011  8.75113e-04 | 17 -0.00013  1.00121e-03 | 18 -0.00015  1.14283e-03
 19 -0.00017  1.30075e-03 | 20 -0.00019  1.47530e-03 | 21 -0.00022  1.66638e-03
 22 -0.00024  1.87421e-03 | 23 -0.00027  2.10062e-03 | 24 -0.00030  2.34952e-03
 25 -0.00034  2.62579e-03 | 26 -0.00038  2.93386e-03 | 27 -0.00042  3.27860e-03
 28 -0.00047  3.66552e-03 | 29 -0.00052  4.09757e-03 | 30 -0.00058  4.58132e-03
 31 -0.00065  5.12327e-03 | 32 -0.00073  5.73095e-03 | 33 -0.00081  6.41258e-03
 34 -0.00090  7.17775e-03 | 35 -0.00101  8.03708e-03 | 36 -0.00112  9.00258e-03
 37 -0.00125  1.00884e-02 | 38 -0.00139  1.13101e-02 | 39 -0.00155  1.26856e-02
 40 -0.00173  1.42358e-02 | 41 -0.00193  1.59841e-02 | 42 -0.00215  1.79582e-02
 43 -0.00240  2.01914e-02 | 44 -0.00267  2.27216e-02 | 45 -0.00297  2.55916e-02
 46 -0.00331  2.88557e-02 | 47 -0.00368  3.25815e-02 | 48 -0.00410  3.68562e-02
 49 -0.00457  4.17950e-02 | 50 -0.00510  4.75538e-02 | 51 -0.00570  5.43339e-02
 52 -0.00637  6.22249e-02 | 53 -0.00712  7.13919e-02 | 54 -0.00796  8.19922e-02
 55 -0.00888  9.35936e-02 | 56 -0.00984  1.05447e-01 | 57 -0.01085  1.17314e-01
 58 -0.01189  1.28369e-01 | 59 -0.01291  1.37108e-01 | 60 -0.01393  1.43377e-01
 61 -0.01489  1.45766e-01 | 62 -0.01572  1.42023e-01 | 63 -0.01631  1.29197e-01
 64 -0.01652  1.04021e-01 | 65 -0.01618  6.25145e-02 | 66 -0.01511  8.99033e-04
 67 -0.01318 -8.36415e-02 | 68 -0.01035 -1.89160e-01 | 69 -0.00694 -3.03116e-01
 70 -0.00377 -4.01776e-01 | 71 -0.00215 -4.64484e-01 | 72 -0.00287 -4.83118e-01
 73 -0.00477 -4.62527e-01 | 74 -0.00519 -4.60803e-01 | 75 -0.00208 -5.48671e-01
 76  0.00356 -7.53378e-01 | 77  0.00941 -1.10906e+00 | 78  0.01561 -1.61430e+00
 79  0.01622 -2.11068e+00 | 80  0.01013 -2.33260e+00 | 81 -0.00671 -2.27287e+00
 82  0.16997 -5.50255e+00 | 83  0.14317 -6.41657e+00 | 84 -0.10756  1.47830e+00
 85 -0.13320  1.68449e+00 | 86 -0.09506  2.22847e+00 | 87 -0.00667  1.13695e+00
 88 -0.14533  2.32172e+00 | 89  0.07192 -1.00164e+00 | 90  0.12426 -9.03012e+00
 91 -0.01953 -3.86269e-01 | 92  0.05033 -1.10433e+00 | 93  0.11799 -5.03646e+00
 94  0.03993 -3.41661e+00 | 95 -0.01225 -2.83657e+00 | 96  0.07611 -1.21548e+01
 97  0.03581 -9.27552e+00 | 98 -0.05682 -1.91154e+00 | 99  0.06006 -6.89727e+00
100  0.00222 -1.13815e+00 |101 -0.03488  1.29709e+00 |102  0.02314  1.19229e+00
103  0.09880  1.21506e+00 |104 -0.02351  4.23509e+00 |105  0.00823  5.52792e+00
106 -0.00116  5.23663e+00 |107 -0.06029  4.33074e+00 |108 -0.10033  3.73750e+00
109 -0.04778  4.70544e+00 |110  0.02077  5.16995e+00 |111  0.05446  5.27471e+00
112  0.02928  4.57889e+00 |113 -0.04570  3.84490e+00 |114 -0.06148  3.68442e+00
115 -0.05309  3.49719e+00 |116  0.08083  2.85897e+00 |117 -0.12579  3.33492e+00
118  0.04512  3.71301e+00 |119 -0.13031  3.42137e+00 |120  0.16223  4.73907e+00
121 -0.10460  3.72728e+00 |122  0.07458  5.08496e+00 |123 -0.16355  3.45015e+00
124 -0.17255  3.20127e+00 |125  0.16213  2.97034e+00 |126  0.05121  2.99358e+00
127 -0.64054 -8.86273e-02 |128 -0.12788 -1.21498e+01 |129 -0.43350  4.52708e-02
130 -0.00054 -1.53568e-01 |131 -0.37196 -6.62180e-01 |132 -0.27581  1.64109e-01
133 -0.39264 -9.57580e-01 |134 -0.70489 -1.69791e-01 |135  0.28636 -1.63626e-01
136 -0.00001 -4.07209e-08 |137  0.05223 -8.08290e-01 |138 -0.52708 -3.40875e-03
139 -0.55257 -3.71292e-03 |140  0.06783  2.24379e+00 |141 -0.76640  3.88299e-03
142 -0.08736 -2.04877e+00 |143  0.00359  3.55556e-01 |144 -0.03613  2.90807e-01
145  0.21970 -3.11363e+01 |146  0.00025  3.02763e-07 |147 -0.02449  4.98767e+01
148  0.21358 -2.02323e+01 |149  0.00058  8.61252e-07 |150 -0.03573  2.82851e+01
151 -0.37133 -3.74980e-03 |152 -0.48697 -7.95179e-04 |153 -0.10268  1.29136e+00
154 -0.48740  2.77466e-03 |155  0.34846  1.48375e-01 |156 -0.53787  2.34896e-03
157  0.01254  8.53018e-01 |158 -0.12226  8.05803e-01 |159  0.02504 -1.22412e+00
160 -0.02708 -7.01175e-01 |161 -0.01608 -9.95943e-01 |162 -0.16972 -6.24396e+00
163 -0.01340  1.11854e+01 |164  0.12319 -2.13301e+01 |165 -0.04387  2.28025e+01
166  0.10758 -2.60469e-01 |167  0.10308  2.51927e-01 |168 -0.40960  5.35480e-02
169 -0.20576 -6.95006e-03 |170  0.11041 -6.66793e-01 |171  0.03786 -3.69861e+01
172  0.00571  7.09402e-02 |173  0.11067 -3.41265e+00 |174  0.09533  9.26824e+01
175  0.08446 -2.18562e+00 |176 -0.05230  1.29513e+00 |177 -0.07360 -7.31814e+01
178 -0.09021  2.22706e+00 |179  0.01990  1.13435e-01 |180 -0.09341  6.49889e+00
181 -0.77553  2.96529e-02 |182 -0.14285  2.05544e-01 |183 -0.03412  1.14320e+01
184  0.09255 -1.38148e+00 |185  0.10513 -1.93356e+01 |186  0.11869 -8.84541e-02
187  0.02180 -1.62953e+00 |188 -0.01453  2.44862e+00 |
188 variables; iteration 60; function evaluation 64; phase 4
Function value 4.7821861e+04; maximum gradient component mag -1.2330e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.19765  2.92055e+00 |  2  0.14577  7.10845e+00 |  3 -0.09759  5.61631e+00
  4 -0.27947 -5.57331e-01 |  5 -0.62831 -1.38304e-01 |  6 -0.16296 -6.46303e+00
  7 -0.16499 -1.27042e+01 |  8  0.09265 -7.82628e+00 |  9 -0.38938 -5.65462e-01
 10 -0.56914 -7.87048e-02 | 11  0.01863 -1.23298e+02 | 12 -0.00006  1.75202e-03
 13 -0.00007  2.01363e-03 | 14 -0.00008  2.31148e-03 | 15 -0.00009  2.64961e-03
 16 -0.00010  3.03208e-03 | 17 -0.00012  3.46279e-03 | 18 -0.00013  3.94514e-03
 19 -0.00015  4.48150e-03 | 20 -0.00017  5.07269e-03 | 21 -0.00019  5.71814e-03
 22 -0.00022  6.41828e-03 | 23 -0.00024  7.17878e-03 | 24 -0.00027  8.01190e-03
 25 -0.00030  8.93267e-03 | 26 -0.00034  9.95440e-03 | 27 -0.00038  1.10917e-02
 28 -0.00042  1.23505e-02 | 29 -0.00047  1.37557e-02 | 30 -0.00052  1.53175e-02
 31 -0.00058  1.70531e-02 | 32 -0.00065  1.89817e-02 | 33 -0.00073  2.11234e-02
 34 -0.00081  2.35010e-02 | 35 -0.00090  2.61381e-02 | 36 -0.00101  2.90603e-02
 37 -0.00112  3.22964e-02 | 38 -0.00125  3.58754e-02 | 39 -0.00140  3.98275e-02
 40 -0.00156  4.41850e-02 | 41 -0.00174  4.89800e-02 | 42 -0.00194  5.42458e-02
 43 -0.00217  6.00158e-02 | 44 -0.00242  6.63191e-02 | 45 -0.00270  7.31762e-02
 46 -0.00302  8.06048e-02 | 47 -0.00337  8.86133e-02 | 48 -0.00377  9.71965e-02
 49 -0.00421  1.06322e-01 | 50 -0.00472  1.15909e-01 | 51 -0.00530  1.25769e-01
 52 -0.00597  1.35287e-01 | 53 -0.00673  1.43786e-01 | 54 -0.00760  1.50218e-01
 55 -0.00857  1.52940e-01 | 56 -0.00961  1.50166e-01 | 57 -0.01075  1.40792e-01
 58 -0.01194  1.23984e-01 | 59 -0.01313  9.94676e-02 | 60 -0.01435  6.75765e-02
 61 -0.01552  2.96678e-02 | 62 -0.01654 -1.10228e-02 | 63 -0.01726 -4.93344e-02
 64 -0.01750 -7.93011e-02 | 65 -0.01703 -9.60897e-02 | 66 -0.01568 -1.00950e-01
 67 -0.01334 -1.07864e-01 | 68 -0.01017 -1.47374e-01 | 69 -0.00667 -2.47046e-01
 70 -0.00367 -3.78517e-01 | 71 -0.00206 -4.50121e-01 | 72 -0.00239 -4.14746e-01
 73 -0.00409 -3.77102e-01 | 74 -0.00511 -5.05098e-01 | 75 -0.00300 -7.82063e-01
 76  0.00225 -1.02947e+00 | 77  0.00902 -1.14238e+00 | 78  0.01613 -1.28970e+00
 79  0.01751 -1.32990e+00 | 80  0.01177 -1.18909e+00 | 81 -0.00271 -7.97626e-01
 82  0.16889 -4.11467e+00 | 83  0.14493 -3.94426e+00 | 84 -0.10446  1.52673e+00
 85 -0.13297  6.54110e-01 | 86 -0.09399  1.58038e+00 | 87 -0.00611  4.97042e-01
 88 -0.14566  5.05969e-01 | 89  0.07210 -1.24840e+00 | 90  0.12486 -4.74228e+00
 91 -0.01926 -4.56583e-01 | 92  0.05019 -9.90706e-01 | 93  0.11793 -3.13019e+00
 94  0.03924 -2.68316e+00 | 95 -0.01123 -1.25134e-02 | 96  0.07595 -5.95479e+00
 97  0.03564 -5.49926e+00 | 98 -0.05633 -8.38213e-01 | 99  0.05997 -3.69373e+00
100  0.00224 -7.99059e-01 |101 -0.03554 -1.45458e-01 |102  0.02268 -2.04234e-01
103  0.09929  1.85923e+00 |104 -0.02378  2.48257e+00 |105  0.00816  3.43827e+00
106 -0.00160  2.91195e+00 |107 -0.06089  2.21710e+00 |108 -0.09985  2.00933e+00
109 -0.04851  1.98513e+00 |110  0.02020  2.04346e+00 |111  0.05436  3.28472e+00
112  0.02950  3.16813e+00 |113 -0.04614  1.64200e+00 |114 -0.06182  1.29120e+00
115 -0.05311  1.74394e+00 |116  0.08123  2.91339e+00 |117 -0.12612  1.64989e+00
118  0.04510  1.68778e+00 |119 -0.13044  1.60422e+00 |120  0.16233  2.97686e+00
121 -0.10577  1.33075e+00 |122  0.07419  2.96967e+00 |123 -0.16430  1.58046e+00
124 -0.17351  1.18130e+00 |125  0.16120 -4.77462e-01 |126  0.05134  1.58186e+00
127 -0.63836  1.71673e-01 |128 -0.12807 -5.47547e+00 |129 -0.43413  3.30765e-02
130  0.00238 -9.58887e-02 |131 -0.37466 -3.59884e-01 |132 -0.27297  4.12592e-01
133 -0.37439 -2.08118e-02 |134 -0.64073  1.58296e-01 |135  0.28117 -4.10654e-01
136 -0.00001 -4.42848e-08 |137  0.05051 -1.65008e+00 |138 -0.52498 -3.38752e-03
139 -0.55029 -3.69158e-03 |140  0.07009  6.38436e+00 |141 -0.76636  8.05766e-04
142 -0.08584 -4.82802e+00 |143 -0.02993  4.93747e-01 |144 -0.01709  1.89352e+00
145  0.21969 -1.41935e+01 |146  0.00025  3.31864e-07 |147 -0.02481  2.18574e+01
148  0.21366 -9.31925e+00 |149  0.00058  9.34552e-07 |150 -0.03626  1.23481e+01
151 -0.36904 -3.74292e-03 |152 -0.48648 -6.98430e-04 |153 -0.10260  4.77575e-01
154 -0.48818 -1.04430e-01 |155  0.34896  1.65332e-01 |156 -0.53825  9.09044e-02
157  0.01253  3.74568e-01 |158 -0.12195  1.12540e+00 |159  0.02521 -4.90838e-01
160 -0.02073 -6.91756e-03 |161 -0.01551  2.79656e-01 |162 -0.17006 -2.06963e+00
163 -0.01360  3.90402e+00 |164  0.12386 -7.39603e+00 |165 -0.04361  8.81328e+00
166  0.11397  7.69621e-02 |167  0.10434  8.39161e-01 |168 -0.47326 -5.77603e-02
169 -0.17926  1.24627e-01 |170  0.11014 -6.33530e-01 |171  0.04047 -2.00863e+01
172  0.00576 -1.79607e-01 |173  0.11009 -3.96994e+00 |174  0.09456  3.28485e+01
175  0.07892 -1.02319e+00 |176 -0.05275  4.42823e-01 |177 -0.07350 -2.66185e+01
178 -0.09463  8.28547e-01 |179  0.02003 -7.20881e-01 |180 -0.09384  1.92118e+00
181 -0.77764 -4.07560e-03 |182 -0.14239 -1.73844e-01 |183 -0.03458  3.18665e+00
184  0.11069  7.01674e-02 |185  0.10555 -9.27387e+00 |186  0.11875  1.97480e-02
187  0.02283 -5.29004e-01 |188 -0.01414  1.14985e+00 |
188 variables; iteration 80; function evaluation 84; phase 4
Function value 4.7821796e+04; maximum gradient component mag -5.5493e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.19790 -1.03015e+00 |  2  0.14497 -3.30772e+00 |  3 -0.09730 -2.47518e+00
  4 -0.27961 -1.76468e+00 |  5 -0.62795 -4.84805e-01 |  6 -0.16309 -1.09116e+00
  7 -0.16502 -2.63218e+00 |  8  0.09313 -1.36795e+00 |  9 -0.38891  6.22864e-01
 10 -0.56934 -1.03578e-01 | 11  0.01880 -5.54929e+01 | 12 -0.00007 -5.86945e-04
 13 -0.00009 -6.73602e-04 | 14 -0.00010 -7.72057e-04 | 15 -0.00011 -8.83568e-04
 16 -0.00013 -1.00939e-03 | 17 -0.00015 -1.15071e-03 | 18 -0.00017 -1.30852e-03
 19 -0.00019 -1.48348e-03 | 20 -0.00022 -1.67572e-03 | 21 -0.00024 -1.88492e-03
 22 -0.00027 -2.11109e-03 | 23 -0.00031 -2.35593e-03 | 24 -0.00034 -2.62314e-03
 25 -0.00038 -2.91721e-03 | 26 -0.00043 -3.24197e-03 | 27 -0.00047 -3.60147e-03
 28 -0.00053 -3.99446e-03 | 29 -0.00059 -4.43232e-03 | 30 -0.00066 -4.91529e-03
 31 -0.00073 -5.44741e-03 | 32 -0.00082 -6.03304e-03 | 33 -0.00091 -6.67643e-03
 34 -0.00101 -7.38202e-03 | 35 -0.00113 -8.15384e-03 | 36 -0.00126 -8.99576e-03
 37 -0.00140 -9.91150e-03 | 38 -0.00156 -1.09036e-02 | 39 -0.00174 -1.19732e-02
 40 -0.00194 -1.31202e-02 | 41 -0.00216 -1.43420e-02 | 42 -0.00241 -1.56335e-02
 43 -0.00268 -1.69854e-02 | 44 -0.00298 -1.83838e-02 | 45 -0.00332 -1.98085e-02
 46 -0.00369 -2.12334e-02 | 47 -0.00411 -2.26263e-02 | 48 -0.00457 -2.39500e-02
 49 -0.00508 -2.51651e-02 | 50 -0.00566 -2.62330e-02 | 51 -0.00631 -2.71246e-02
 52 -0.00705 -2.78659e-02 | 53 -0.00787 -2.85369e-02 | 54 -0.00879 -2.93487e-02
 55 -0.00979 -3.07567e-02 | 56 -0.01085 -3.33736e-02 | 57 -0.01197 -3.77619e-02
 58 -0.01312 -4.44603e-02 | 59 -0.01426 -5.38064e-02 | 60 -0.01539 -6.58939e-02
 61 -0.01646 -8.02887e-02 | 62 -0.01738 -9.57784e-02 | 63 -0.01801 -1.10343e-01
 64 -0.01819 -1.21695e-01 | 65 -0.01772 -1.28044e-01 | 66 -0.01641 -1.29940e-01
 67 -0.01413 -1.32452e-01 | 68 -0.01090 -1.44587e-01 | 69 -0.00708 -1.67589e-01
 70 -0.00358 -1.87105e-01 | 71 -0.00181 -2.04998e-01 | 72 -0.00272 -2.35770e-01
 73 -0.00503 -2.63518e-01 | 74 -0.00588 -2.97934e-01 | 75 -0.00287 -3.22500e-01
 76  0.00322 -3.01033e-01 | 77  0.00970 -3.09650e-01 | 78  0.01670 -3.35139e-01
 79  0.01799 -3.69251e-01 | 80  0.01196 -4.08033e-01 | 81 -0.00605 -7.01908e-01
 82  0.16889 -1.72786e+00 | 83  0.14526 -1.78275e+00 | 84 -0.10770 -2.21964e-01
 85 -0.13219 -5.74879e-02 | 86 -0.09499 -1.99408e-01 | 87 -0.00697 -1.71757e+00
 88 -0.14364  6.51299e-01 | 89  0.07170 -5.13243e-01 | 90  0.12456 -2.32607e+00
 91 -0.01957 -6.64233e-01 | 92  0.04996 -5.80571e-01 | 93  0.11728 -2.26433e+00
 94  0.03976 -1.32621e+00 | 95 -0.01324 -1.67878e+00 | 96  0.07625 -1.30888e+00
 97  0.03591 -1.16995e+00 | 98 -0.05644  6.55560e-02 | 99  0.06011 -1.07158e+00
100  0.00148 -8.28872e-01 |101 -0.03470  3.15739e-01 |102  0.02307  2.87867e-01
103  0.09954  1.31431e+00 |104 -0.02362  7.74336e-01 |105  0.00803  9.78695e-01
106 -0.00101  1.50973e+00 |107 -0.06103  6.81638e-01 |108 -0.09998  6.63576e-01
109 -0.04855  1.12327e+00 |110  0.02153  2.51342e+00 |111  0.05433  1.20723e+00
112  0.02879 -5.51695e-01 |113 -0.04584 -1.59776e-01 |114 -0.06173 -4.17200e-02
115 -0.05304  3.74408e-01 |116  0.08111  6.92540e-01 |117 -0.12604  5.27202e-01
118  0.04509  4.02308e-01 |119 -0.13070  3.14383e-01 |120  0.16206  6.20847e-01
121 -0.10425  1.24028e+00 |122  0.07423  1.76410e+00 |123 -0.16414  5.57247e-01
124 -0.17236  7.65109e-01 |125  0.16128 -5.43722e-02 |126  0.05112  6.36893e-01
127 -0.63862  9.87305e-02 |128 -0.12781 -4.96111e-01 |129 -0.43469 -4.98581e-02
130  0.00459 -3.18263e-02 |131 -0.37298  6.10814e-02 |132 -0.27622  1.40952e-01
133 -0.38161  5.18659e-02 |134 -0.67304  3.68844e-02 |135  0.29209  2.59607e-01
136 -0.00001 -4.52677e-08 |137  0.05450  4.21211e-01 |138 -0.52285 -3.36089e-03
139 -0.54797 -3.66623e-03 |140  0.06838 -2.86374e-01 |141 -0.76629  1.45643e-04
142 -0.08640  2.55443e-01 |143 -0.00430 -9.62044e-02 |144 -0.03322 -2.62594e-01
145  0.21873 -4.49896e+00 |146  0.00025  3.31668e-07 |147 -0.02549  2.49757e+00
148  0.21458 -3.00442e-01 |149  0.00058  9.34939e-07 |150 -0.03600  1.76067e+00
151 -0.36671 -3.74076e-03 |152 -0.48602 -5.97138e-04 |153 -0.10288  1.78093e-01
154 -0.48626  1.08554e-01 |155  0.34807  4.63298e-02 |156 -0.53779 -3.06548e-02
157  0.01250 -2.67373e-02 |158 -0.12229 -4.49696e-02 |159  0.02481 -8.91118e-01
160 -0.02215  1.12998e-01 |161 -0.01666 -3.90382e-03 |162 -0.16964  3.11481e-01
163 -0.01410 -8.51630e-01 |164  0.12261 -1.75224e+00 |165 -0.04514 -3.28739e-01
166  0.11341  8.15006e-02 |167  0.09827  2.19317e-01 |168 -0.48552 -6.67090e-02
169 -0.17847  7.14925e-02 |170  0.11052  1.06188e+00 |171  0.04185 -8.64428e+00
172  0.00560 -6.20415e-01 |173  0.11251  8.77522e-01 |174  0.09423 -1.98377e+00
175  0.08033 -5.29976e-01 |176 -0.05041  2.96462e+00 |177 -0.07326  2.54313e+00
178 -0.09367  4.66187e-01 |179  0.01704  1.38706e+00 |180 -0.09382 -7.12083e-01
181 -0.77833 -1.05966e-03 |182 -0.13830  5.29836e-01 |183 -0.03533 -2.84255e+00
184  0.10501 -9.57665e-03 |185  0.10583 -2.67158e+00 |186  0.11872 -3.04212e-02
187  0.02156 -1.09944e-01 |188 -0.01502  1.43926e-01 |
Maximum number of function evaluations exceeded

 - final statistics:
188 variables; iteration 97; function evaluation 100
Function value 4.7822e+04; maximum gradient component mag -1.8853e+01
Exit code = 3;  converg criter 1.0000e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.19829 -6.52310e-01 |  2  0.14496 -1.92609e+00 |  3 -0.09728 -1.55111e+00
  4 -0.27826 -3.26918e-01 |  5 -0.62828 -2.81027e-01 |  6 -0.16274  2.18355e-01
  7 -0.16485 -1.42219e-01 |  8  0.09268 -2.29144e-01 |  9 -0.38963  2.48786e-03
 10 -0.56941 -4.01785e-02 | 11  0.01886 -1.88528e+01 | 12 -0.00007  7.61270e-05
 13 -0.00008  8.79596e-05 | 14 -0.00010  1.01535e-04 | 15 -0.00011  1.17071e-04
 16 -0.00012  1.34798e-04 | 17 -0.00014  1.54945e-04 | 18 -0.00016  1.77728e-04
 19 -0.00018  2.03320e-04 | 20 -0.00021  2.31823e-04 | 21 -0.00024  2.63272e-04
 22 -0.00026  2.97755e-04 | 23 -0.00030  3.35645e-04 | 24 -0.00033  3.77692e-04
 25 -0.00037  4.24825e-04 | 26 -0.00041  4.77951e-04 | 27 -0.00046  5.38101e-04
 28 -0.00051  6.07058e-04 | 29 -0.00057  6.84629e-04 | 30 -0.00064  7.72775e-04
 31 -0.00071  8.73050e-04 | 32 -0.00079  9.87240e-04 | 33 -0.00088  1.11743e-03
 34 -0.00098  1.26596e-03 | 35 -0.00109  1.43543e-03 | 36 -0.00122  1.62877e-03
 37 -0.00136  1.84917e-03 | 38 -0.00152  2.09989e-03 | 39 -0.00169  2.38402e-03
 40 -0.00188  2.70407e-03 | 41 -0.00210  3.06136e-03 | 42 -0.00234  3.45497e-03
 43 -0.00261  3.88028e-03 | 44 -0.00290  4.32535e-03 | 45 -0.00323  4.76712e-03
 46 -0.00360  5.16637e-03 | 47 -0.00402  5.45879e-03 | 48 -0.00448  5.54270e-03
 49 -0.00499  5.26185e-03 | 50 -0.00558  4.38571e-03 | 51 -0.00625  2.59565e-03
 52 -0.00701 -5.01110e-04 | 53 -0.00787 -5.29338e-03 | 54 -0.00883 -1.20861e-02
 55 -0.00989 -2.07524e-02 | 56 -0.01100 -3.05283e-02 | 57 -0.01217 -4.02764e-02
 58 -0.01334 -4.83003e-02 | 59 -0.01447 -5.28263e-02 | 60 -0.01556 -5.25987e-02
 61 -0.01655 -4.72555e-02 | 62 -0.01737 -3.87253e-02 | 63 -0.01792 -3.19014e-02
 64 -0.01807 -3.32889e-02 | 65 -0.01767 -4.77829e-02 | 66 -0.01651 -7.23717e-02
 67 -0.01437 -9.28707e-02 | 68 -0.01114 -9.67953e-02 | 69 -0.00729 -1.01670e-01
 70 -0.00387 -1.27552e-01 | 71 -0.00219 -1.52652e-01 | 72 -0.00303 -1.68186e-01
 73 -0.00531 -1.91206e-01 | 74 -0.00624 -2.40821e-01 | 75 -0.00346 -3.00306e-01
 76  0.00255 -2.78413e-01 | 77  0.00956 -1.77095e-01 | 78  0.01670 -1.48666e-01
 79  0.01764 -1.97665e-01 | 80  0.01145 -2.08893e-01 | 81 -0.00543 -2.71891e-01
 82  0.16874 -7.32118e-01 | 83  0.14513 -6.91758e-01 | 84 -0.10707 -1.23150e-01
 85 -0.13215 -6.64864e-02 | 86 -0.09484  1.60654e-01 | 87 -0.00675 -5.18242e-01
 88 -0.14414  2.94196e-01 | 89  0.07151 -3.19535e-01 | 90  0.12452 -6.65358e-01
 91 -0.01950 -1.82159e-01 | 92  0.04962 -3.56413e-01 | 93  0.11715 -8.24332e-01
 94  0.03945 -4.28869e-01 | 95 -0.01283 -4.30318e-01 | 96  0.07585 -3.63620e-01
 97  0.03591 -2.37914e-01 | 98 -0.05713 -2.80224e-01 | 99  0.05980 -3.64344e-01
100  0.00199 -1.00263e-02 |101 -0.03557 -2.28950e-01 |102  0.02327  1.49390e-01
103  0.09937  4.15036e-01 |104 -0.02366  7.84381e-02 |105  0.00807  2.45014e-01
106 -0.00129  4.69902e-01 |107 -0.06122 -5.19882e-02 |108 -0.09987  1.37164e-01
109 -0.04821  3.39209e-01 |110  0.02085  5.54584e-01 |111  0.05430  2.52454e-01
112  0.02929  3.63310e-02 |113 -0.04594 -8.07143e-02 |114 -0.06122  1.63947e-01
115 -0.05312  3.66118e-02 |116  0.08117  2.15377e-01 |117 -0.12562  2.55825e-01
118  0.04509  7.88188e-02 |119 -0.12898  5.83128e-01 |120  0.16213  1.05769e-01
121 -0.10444  5.88499e-01 |122  0.07412  3.32950e-01 |123 -0.16385  2.08743e-01
124 -0.17274  7.53187e-02 |125  0.16164  2.74597e-02 |126  0.05082 -4.68459e-02
127 -0.63912 -1.00369e-01 |128 -0.12766  1.12989e-01 |129 -0.43454  8.58606e-03
130  0.00948  6.60021e-02 |131 -0.37247 -8.48738e-02 |132 -0.27832 -4.56680e-02
133 -0.38378  3.01422e-02 |134 -0.68067 -2.72498e-03 |135  0.28790 -1.08721e-01
136 -0.00001 -4.55548e-08 |137  0.05288  1.39307e-01 |138 -0.51967 -3.32968e-03
139 -0.54450 -3.63872e-03 |140  0.06859  9.39424e-02 |141 -0.76613 -2.10236e-04
142 -0.08628  4.07456e-02 |143 -0.00802  3.06768e-02 |144 -0.03041  6.90347e-02
145  0.21910 -5.38129e-01 |146  0.00025  3.39565e-07 |147 -0.02529 -2.95557e-01
148  0.21417  2.34314e-01 |149  0.00058  9.55436e-07 |150 -0.03637 -2.03458e-01
151 -0.36315 -3.76620e-03 |152 -0.48547 -4.52274e-04 |153 -0.10291 -3.75437e-03
154 -0.48580  1.54672e-01 |155  0.34796 -7.17363e-02 |156 -0.53830 -1.69188e-01
157  0.01299  1.88284e-01 |158 -0.12222 -2.27805e-02 |159  0.02495 -2.57658e-01
160 -0.02235  1.16180e-01 |161 -0.01638  1.88168e-01 |162 -0.16971  2.44586e-01
163 -0.01406 -6.22675e-01 |164  0.12331 -5.47623e-01 |165 -0.04457  1.76290e-01
166  0.10950  2.30830e-02 |167  0.09815 -4.95054e-02 |168 -0.43697  4.65756e-02
169 -0.19554 -3.31470e-02 |170  0.11016  3.34569e-02 |171  0.04260 -2.70749e+00
172  0.00557 -2.31820e-01 |173  0.11161 -1.17230e-02 |174  0.09392 -3.62787e+00
175  0.08061 -1.42673e-01 |176 -0.05137  5.28742e-01 |177 -0.07349  2.93323e+00
178 -0.09374  4.11048e-02 |179  0.01765  2.73396e-01 |180 -0.09348 -2.82261e-01
181 -0.77769  2.16260e-04 |182 -0.13925  1.08040e-01 |183 -0.03484 -9.17336e-01
184  0.10336 -5.52769e-02 |185  0.10584 -6.34507e-01 |186  0.11884  1.49360e-01
187  0.02150  4.21487e-02 |188 -0.01508 -5.51705e-02 |

Initial statistics: 191 variables; iteration 0; function evaluation 0; phase 5
Function value 4.7821782e+04; maximum gradient component mag 4.1835e+01
